%time,field.x,field.y,field.theta
703040000000,62.8697331066,11.4780300673,1.32718163282
703140000000,62.8697330988,11.4780300359,1.32718163284
703240000000,62.8697330936,11.478030015,1.32718163285
703341000000,62.869733087,11.4780299888,1.32718163287
703440000000,62.8697330818,11.4780299679,1.32718163288
703540000000,62.869733074,11.4780299366,1.3271816329
703640000000,62.8697330687,11.4780299156,1.32718163291
703740000000,62.8697330609,11.4780298843,1.32718163293
703841000000,62.8697330557,11.4780298634,1.32718163295
703940000000,62.8697330478,11.478029832,1.32718163297
704040000000,62.8697330426,11.4780298111,1.32718163298
704141000000,62.8697330348,11.4780297797,1.327181633
704241000000,62.8697330295,11.4780297588,1.32718163301
704340000000,62.8697330217,11.4780297274,1.32718163303
704440000000,62.8697330165,11.4780297065,1.32718163304
704540000000,62.8697330086,11.4780296751,1.32718163306
704640000000,62.8697330034,11.4780296542,1.32718163308
704740000000,62.8697329956,11.4780296229,1.3271816331
704840000000,62.8697329903,11.4780296019,1.32718163311
704940000000,62.8697329825,11.4780295706,1.32718163313
705041000000,62.8697329773,11.4780295497,1.32718163314
705140000000,62.8697329694,11.4780295183,1.32718163316
705240000000,62.8697329642,11.4780294974,1.32718163317
705340000000,62.8697329564,11.478029466,1.32718163319
705441000000,62.8697329511,11.4780294451,1.32718163321
705540000000,62.8697329433,11.4780294137,1.32718163323
705640000000,62.8697329381,11.4780293928,1.32718163324
705740000000,62.8697329302,11.4780293614,1.32718163326
705840000000,62.869732925,11.4780293405,1.32718163327
705940000000,62.8697329171,11.4780293091,1.32718163329
706040000000,62.8697329119,11.4780292882,1.3271816333
706140000000,62.8697329041,11.4780292568,1.32718163332
706240000000,62.8697328988,11.4780292359,1.32718163334
706340000000,62.869732891,11.4780292046,1.32718163336
706440000000,62.8697328858,11.4780291836,1.32718163337
706540000000,62.8697328779,11.4780291523,1.32718163339
706641000000,62.8697328727,11.4780291314,1.3271816334
706739000000,62.8697328649,11.4780291,1.32718163342
706840000000,62.8697328596,11.4780290791,1.32718163343
706940000000,62.8697328518,11.4780290477,1.32718163345
707040000000,62.8697328466,11.4780290268,1.32718163347
707140000000,62.8697328387,11.4780289954,1.32718163348
707240000000,62.8697328335,11.4780289745,1.3271816335
707340000000,62.8697328257,11.4780289431,1.32718163352
707441000000,62.8697328204,11.4780289222,1.32718163353
707540000000,62.8697328126,11.4780288908,1.32718163355
707640000000,62.8697328074,11.4780288699,1.32718163356
707740000000,62.8697327995,11.4780288385,1.32718163358
707840000000,62.8697327943,11.4780288176,1.32718163359
707940000000,62.8697327865,11.4780287862,1.32718163361
708040000000,62.8697327812,11.4780287653,1.32718163363
708140000000,62.8697327734,11.4780287339,1.32718163365
708240000000,62.8697327682,11.478028713,1.32718163366
708340000000,62.8697327603,11.4780286817,1.32718163368
708440000000,62.8697327551,11.4780286607,1.32718163369
708541000000,62.8697327472,11.4780286294,1.32718163371
708640000000,62.869732742,11.4780286084,1.32718163372
708740000000,62.8697327342,11.4780285771,1.32718163374
708840000000,62.869732729,11.4780285562,1.32718163376
708940000000,62.8697327211,11.4780285248,1.32718163378
709040000000,62.8697327159,11.4780285039,1.32718163379
709141000000,62.869732708,11.4780284725,1.32718163381
709240000000,62.8697327028,11.4780284516,1.32718163382
709340000000,62.869732695,11.4780284202,1.32718163384
709440000000,62.8697326884,11.478028394,1.32718163386
709540000000,62.8697326819,11.4780283679,1.32718163387
709640000000,62.8697326767,11.478028347,1.32718163389
709740000000,62.8697326714,11.4780283261,1.3271816339
709840000000,62.8697326623,11.4780282895,1.32718163392
709940000000,62.8697326558,11.4780282633,1.32718163394
710040000000,62.8697326505,11.4780282424,1.32718163395
710140000000,62.8697326427,11.478028211,1.32718163397
710240000000,62.8697326375,11.4780281901,1.32718163398
710340000000,62.8697326296,11.4780281587,1.327181634
710440000000,62.8697326244,11.4780281378,1.32718163402
710540000000,62.8697326165,11.4780281064,1.32718163404
710641000000,62.8697326113,11.4780280855,1.32718163405
710741000000,62.8697326035,11.4780280541,1.32718163407
710841000000,62.8697325983,11.4780280332,1.32718163408
710940000000,62.8697325904,11.4780280018,1.3271816341
711040000000,62.8697325852,11.4780279809,1.32718163411
711140000000,62.8697325773,11.4780279495,1.32718163413
711240000000,62.8697325721,11.4780279286,1.32718163414
711340000000,62.8697325643,11.4780278972,1.32718163416
711440000000,62.869732559,11.4780278763,1.32718163418
711540000000,62.8697325512,11.4780278449,1.3271816342
711640000000,62.869732546,11.478027824,1.32718163421
711740000000,62.8697325381,11.4780277926,1.32718163423
711840000000,62.8697325329,11.4780277717,1.32718163424
711940000000,62.8697325251,11.4780277403,1.32718163426
712040000000,62.8697325172,11.478027709,1.32718163428
712140000000,62.869732512,11.478027688,1.32718163429
712240000000,62.8697325068,11.4780276671,1.32718163431
712340000000,62.8697324989,11.4780276357,1.32718163433
712440000000,62.8697324937,11.4780276148,1.32718163434
712540000000,62.8697324858,11.4780275834,1.32718163436
712640000000,62.8697324806,11.4780275625,1.32718163437
712740000000,62.8697324728,11.4780275311,1.32718163439
712840000000,62.8697324675,11.4780275102,1.3271816344
712939000000,62.8697324597,11.4780274788,1.32718163442
713040000000,62.8697324545,11.4780274579,1.32718163444
713141000000,62.8697324466,11.4780274265,1.32718163445
713240000000,62.8697324414,11.4780274056,1.32718163447
713340000000,62.8697324336,11.4780273742,1.32718163449
713440000000,62.8697324283,11.4780273533,1.3271816345
713540000000,62.8697324205,11.4780273219,1.32718163452
713641000000,62.8697324153,11.478027301,1.32718163453
713740000000,62.8697324074,11.4780272696,1.32718163455
713840000000,62.8697324022,11.4780272487,1.32718163456
713940000000,62.8697323943,11.4780272173,1.32718163458
714040000000,62.8697323891,11.4780271964,1.3271816346
714140000000,62.8697323813,11.478027165,1.32718163462
714240000000,62.869732376,11.4780271441,1.32718163463
714340000000,62.8697323682,11.4780271127,1.32718163465
714440000000,62.869732363,11.4780270918,1.32718163466
714540000000,62.8697323551,11.4780270604,1.32718163468
714640000000,62.8697323499,11.4780270395,1.32718163469
714740000000,62.869732342,11.4780270081,1.32718163471
714839000000,62.8697323368,11.4780269872,1.32718163473
714940000000,62.869732329,11.4780269558,1.32718163475
715040000000,62.8697323237,11.4780269349,1.32718163476
715140000000,62.8697323159,11.4780269035,1.32718163478
715240000000,62.8697323107,11.4780268826,1.32718163479
715340000000,62.8697323028,11.4780268512,1.32718163481
715440000000,62.8697322976,11.4780268303,1.32718163482
715540000000,62.8697322898,11.4780267989,1.32718163484
715640000000,62.8697322845,11.478026778,1.32718163486
715740000000,62.8697322767,11.4780267466,1.32718163487
715840000000,62.8697322715,11.4780267257,1.32718163489
715940000000,62.8697322636,11.4780266943,1.32718163491
716040000000,62.8697322584,11.4780266734,1.32718163492
716141000000,62.8697322505,11.478026642,1.32718163494
716240000000,62.8697322453,11.4780266211,1.32718163495
716340000000,62.8697322375,11.4780265897,1.32718163497
716440000000,62.8697322322,11.4780265688,1.32718163498
716540000000,62.8697322244,11.4780265374,1.327181635
716641000000,62.8697322192,11.4780265164,1.32718163502
716740000000,62.8697322113,11.4780264851,1.32718163504
716840000000,62.8697322061,11.4780264641,1.32718163505
716940000000,62.8697321982,11.4780264328,1.32718163507
717040000000,62.869732193,11.4780264118,1.32718163508
717140000000,62.8697321852,11.4780263804,1.3271816351
717240000000,62.8697321799,11.4780263595,1.32718163511
717340000000,62.8697321721,11.4780263281,1.32718163513
717440000000,62.8697321669,11.4780263072,1.32718163515
717540000000,62.869732159,11.4780262758,1.32718163517
717640000000,62.8697321538,11.4780262549,1.32718163518
717740000000,62.8697321459,11.4780262235,1.3271816352
717840000000,62.8697321407,11.4780262026,1.32718163521
717940000000,62.8697321329,11.4780261712,1.32718163523
718040000000,62.8697321276,11.4780261503,1.32718163524
718140000000,62.8697321198,11.4780261189,1.32718163526
718240000000,62.8697321146,11.478026098,1.32718163528
718340000000,62.8697321067,11.4780260666,1.3271816353
718440000000,62.8697321015,11.4780260457,1.32718163531
718541000000,62.8697320937,11.4780260143,1.32718163533
718640000000,62.8697320884,11.4780259934,1.32718163534
718740000000,62.8697320806,11.478025962,1.32718163536
718840000000,62.8697320753,11.478025941,1.32718163537
718940000000,62.8697320675,11.4780259097,1.32718163539
719040000000,62.8697320623,11.4780258887,1.32718163541
719141000000,62.8697320544,11.4780258574,1.32718163542
719240000000,62.8697320492,11.4780258364,1.32718163544
719340000000,62.8697320414,11.478025805,1.32718163546
719440000000,62.8697320361,11.4780257841,1.32718163547
719540000000,62.8697320283,11.4780257527,1.32718163549
719641000000,62.869732023,11.4780257318,1.3271816355
719740000000,62.8697320152,11.4780257004,1.32718163552
719840000000,62.86973201,11.4780256795,1.32718163553
719940000000,62.8697320021,11.4780256481,1.32718163555
720040000000,62.8697319969,11.4780256272,1.32718163557
720140000000,62.8697319891,11.4780255958,1.32718163559
720240000000,62.8697319838,11.4780255749,1.3271816356
720340000000,62.869731976,11.4780255435,1.32718163562
720440000000,62.8697319707,11.4780255225,1.32718163563
720540000000,62.8697319629,11.4780254912,1.32718163565
720640000000,62.8697319577,11.4780254702,1.32718163566
720740000000,62.8697319498,11.4780254388,1.32718163568
720840000000,62.8697319446,11.4780254179,1.3271816357
720940000000,62.8697319368,11.4780253865,1.32718163572
721040000000,62.8697319315,11.4780253656,1.32718163573
721140000000,62.8697319237,11.4780253342,1.32718163575
721240000000,62.8697319184,11.4780253133,1.32718163576
721340000000,62.8697319106,11.4780252819,1.32718163578
721440000000,62.8697319054,11.478025261,1.32718163579
721540000000,62.8697318975,11.4780252296,1.32718163581
721640000000,62.8697318923,11.4780252087,1.32718163583
721741000000,62.8697318844,11.4780251773,1.32718163584
721840000000,62.8697318792,11.4780251563,1.32718163586
721940000000,62.8697318714,11.478025125,1.32718163588
722040000000,62.8697318661,11.478025104,1.32718163589
722141000000,62.8697318583,11.4780250726,1.32718163591
722240000000,62.8697318531,11.4780250517,1.32718163592
722340000000,62.8697318452,11.4780250203,1.32718163594
722441000000,62.86973184,11.4780249994,1.32718163595
722540000000,62.8697318321,11.478024968,1.32718163597
722640000000,62.8697318269,11.4780249471,1.32718163599
722740000000,62.8697318191,11.4780249157,1.32718163601
722840000000,62.8697318138,11.4780248948,1.32718163602
722940000000,62.869731806,11.4780248634,1.32718163604
723040000000,62.8697318008,11.4780248424,1.32718163605
723141000000,62.8697317929,11.478024811,1.32718163607
723240000000,62.8697317877,11.4780247901,1.32718163608
723340000000,62.8697317798,11.4780247587,1.3271816361
723440000000,62.8697317746,11.4780247378,1.32718163612
723540000000,62.8697317668,11.4780247064,1.32718163614
723640000000,62.8697317615,11.4780246855,1.32718163615
723740000000,62.8697317537,11.4780246541,1.32718163617
723841000000,62.8697317485,11.4780246332,1.32718163618
723940000000,62.8697317406,11.4780246018,1.3271816362
724040000000,62.8697317354,11.4780245808,1.32718163621
724140000000,62.8697317275,11.4780245494,1.32718163623
724240000000,62.8697317223,11.4780245285,1.32718163625
724341000000,62.8697317145,11.4780244971,1.32718163626
724440000000,62.8697317092,11.4780244762,1.32718163628
724540000000,62.8697317014,11.4780244448,1.3271816363
724640000000,62.8697316961,11.4780244239,1.32718163631
724740000000,62.8697316883,11.4780243925,1.32718163633
724840000000,62.8697316831,11.4780243716,1.32718163634
724940000000,62.8697316752,11.4780243402,1.32718163636
725040000000,62.86973167,11.4780243192,1.32718163637
725140000000,62.8697316621,11.4780242878,1.32718163639
725240000000,62.8697316569,11.4780242669,1.32718163641
725340000000,62.8697316491,11.4780242355,1.32718163643
725440000000,62.8697316438,11.4780242146,1.32718163644
725540000000,62.869731636,11.4780241832,1.32718163646
725640000000,62.8697316308,11.4780241623,1.32718163647
725740000000,62.8697316229,11.4780241309,1.32718163649
725841000000,62.8697316177,11.4780241099,1.3271816365
725940000000,62.8697316098,11.4780240785,1.32718163652
726040000000,62.8697316046,11.4780240576,1.32718163654
726140000000,62.8697315968,11.4780240262,1.32718163656
726241000000,62.8697315915,11.4780240053,1.32718163657
726340000000,62.8697315837,11.4780239739,1.32718163659
726440000000,62.8697315784,11.478023953,1.3271816366
726540000000,62.8697315706,11.4780239216,1.32718163662
726640000000,62.8697315654,11.4780239006,1.32718163663
726740000000,62.8697315575,11.4780238693,1.32718163665
726840000000,62.8697315523,11.4780238483,1.32718163666
726940000000,62.8697315444,11.4780238169,1.32718163668
727040000000,62.8697315392,11.478023796,1.3271816367
727140000000,62.8697315314,11.4780237646,1.32718163672
727241000000,62.8697315261,11.4780237437,1.32718163673
727340000000,62.8697315183,11.4780237123,1.32718163675
727441000000,62.8697315131,11.4780236913,1.32718163676
727540000000,62.8697315052,11.4780236599,1.32718163678
727640000000,62.8697315,11.478023639,1.32718163679
727740000000,62.8697314921,11.4780236076,1.32718163681
727840000000,62.8697314869,11.4780235867,1.32718163683
727940000000,62.8697314791,11.4780235553,1.32718163685
728040000000,62.8697314738,11.4780235344,1.32718163686
728140000000,62.869731466,11.478023503,1.32718163688
728240000000,62.8697314607,11.478023482,1.32718163689
728340000000,62.8697314529,11.4780234506,1.32718163691
728440000000,62.8697314477,11.4780234297,1.32718163692
728540000000,62.8697314398,11.4780233983,1.32718163694
728640000000,62.8697314346,11.4780233774,1.32718163696
728740000000,62.8697314267,11.478023346,1.32718163698
728840000000,62.8697314215,11.478023325,1.32718163699
728940000000,62.8697314137,11.4780232937,1.32718163701
729040000000,62.8697314084,11.4780232727,1.32718163702
729141000000,62.8697314006,11.4780232413,1.32718163704
729240000000,62.8697313953,11.4780232204,1.32718163705
729341000000,62.8697313875,11.478023189,1.32718163707
729440000000,62.8697313823,11.4780231681,1.32718163709
729540000000,62.8697313744,11.4780231367,1.3271816371
729640000000,62.8697313692,11.4780231157,1.32718163712
729740000000,62.8697313613,11.4780230843,1.32718163714
729840000000,62.8697313561,11.4780230634,1.32718163715
729941000000,62.8697313483,11.478023032,1.32718163717
730040000000,62.869731343,11.4780230111,1.32718163718
730140000000,62.8697313352,11.4780229797,1.3271816372
